都道府県コード,beta,gamma,sigma_bar
1.0,-8.197754518923121e-27,-3.340459625664208e-20,9.44613238951067
2.0,2.104711693994062e-09,0.00022670346197742845,1.6155519016389943
3.0,2.2787221329001236e-10,2.2487592161007132e-05,2.3811458044590297
4.0,1.4908173815450214e-10,2.292429821487269e-05,3.1096782844570545
5.0,5.345752918318394e-10,4.3941147431756736e-05,2.355351867124335
6.0,3.766013909070802e-09,0.00031506006684126986,1.2180151208613743
7.0,0.0013491691043098287,198.73238569198858,6.227489362146554
8.0,0.00028893778743836095,54.78967486337665,17.493879212720753
9.0,0.001877650601168641,251.11867009453746,9.133343040879506
10.0,0.0017516392196487197,231.68554949848388,6.563786257135667
11.0,0.0005855591816223482,244.04088255885966,18.036072538606
12.0,0.0005694491526557534,204.95108563368683,18.5965212964243
13.0,0.00028036380602250086,192.55673988139736,38.92103653513732
14.0,0.00042328294290439235,210.25475728618528,27.76741197470885
15.0,-1.3026504852967122e-24,-2.3052429502033434e-18,3.0675331849143155
16.0,0.002509116095292118,184.20468104938047,6.194002368202929
17.0,0.0006235957758866567,49.980871055447395,6.818504263501253
18.0,4.51430646382629e-10,2.4863433694475243e-05,2.390916361021711
19.0,1.3755304302051867e-09,7.268309948140648e-05,2.125010817838189
20.0,0.0003592238134806384,50.89496073704765,11.954106178928043
21.0,1.1908452467842137e-10,1.6316381749794195e-05,2.229313948831422
22.0,0.0002079840986483456,51.847068103488176,20.34774768216228
23.0,0.0005921568358482881,271.18808572137294,11.951992933640607
24.0,0.0024418176906297133,274.1483702595459,4.873159857518303
25.0,1.340634225782793e-09,0.00011173341758942695,1.6452685658910366
26.0,2.8528352144332085e-11,4.883817518580031e-06,4.797592022753354
27.0,1.5838786125954395e-11,9.316059644833562e-06,11.11028912375312
28.0,2.8349266930349446e-10,0.0001024791152205997,9.93553647399916
29.0,-8.806597444287785e-06,-0.7481600509807513,1.152762152707891
30.0,0.002618079190445192,183.67646039145913,4.932814636507167
31.0,0.006577247844517871,270.8510662372441,2.5364744577220484
32.0,0.005084386455672394,259.189731436957,2.3179930037128
33.0,0.0019359514910076542,245.2167186692878,7.305249786021803
34.0,0.001318860852829442,255.32128579060105,11.656901007693266
35.0,-1.467693542851454e-25,-1.5934280739263751e-19,2.807683794103806
36.0,1.2869632639544222e-09,6.791286704112945e-05,1.8382055472300287
37.0,2.8085886696979597e-09,0.00019071469264228874,1.7017601467867918
38.0,5.3159397879658e-10,5.4122175972715276e-05,2.34872656311149
39.0,5.808882760033021e-09,0.0003029980293643227,1.46548563445236
40.0,1.0495330175027558e-08,0.03570450732004211,2.532099824184324
41.0,-8.54299355902433e-06,-0.5294399204730907,1.4912148202434186
42.0,2.3756764435929417e-10,2.7004947264723554e-05,2.701677325154486
43.0,7.053139412442122e-10,8.570750225492417e-05,1.832194537188348
44.0,3.5455226577426855e-08,0.031164062087011776,1.447736907502263
45.0,2.039113887289058e-09,0.00017665457132307876,1.5329704095138823
46.0,0.0016037249449196488,194.4435778433075,4.055449557990048
47.0,4.3989468471556707e-10,0.00045856980074133335,0.836001939211513
